ticker,company_name,sector,year,source_url_seed,wayback_timestamp,wayback_original_url,stated_text_len,stated_has_text,stated_theme_categories,stated_theme_counts_json,changed_from_prior,text_similarity_to_prior,selection_method,selected_page_type,selected_page_score,stated_needs_review,stated_tone_positive,stated_tone_negative,stated_tone_net,stated_analyst_notes,document_type,source,filing_date,accession_number,document_url,lived_text_len,lived_has_text,lived_theme_categories,lived_theme_counts_json,lived_theme_counts_per_10k_json,lived_tone_positive,lived_tone_negative,lived_tone_net,lived_analyst_notes,both_texts_available,theme_overlap_jaccard,theme_emphasis_cosine,tone_alignment,authenticity_index,authenticity_label,gap_type,component_gap_driver,alignment_gap_size
CVX,Chevron,Energy,2016,https://www.chevron.com/who-we-are,20160322053011.0,https://www.chevron.com/about,1059,True,innovation;employees_culture;community_social_impact;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 1, ""customer_focus"": 0, ""employees_culture"": 5, ""diversity_inclusion"": 0, ""sustainability_environment"": 0, ""community_social_impact"": 1, ""integrity_ethics_trust"": 0, ""health_safety_wellbeing"": 1, ""financial_performance_growth"": 3}",,,exact_seed_or_backup,about_company_page,33.0,False,3,0,1.0,"Selected usable candidate. Tried 5 candidate(s). downloaded No reliable prior-year comparison. Clean text length: 1059. URL score: 33. Page type: about_company_page. Themes: innovation, employees_culture, community_social_impact, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2016-04-07,0001193125-16-533382,https://www.sec.gov/Archives/edgar/data/93410/000119312516533382/d117593ddef14a.htm,410070,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 96, ""customer_focus"": 125, ""employees_culture"": 239, ""diversity_inclusion"": 102, ""sustainability_environment"": 214, ""community_social_impact"": 33, ""integrity_ethics_trust"": 195, ""health_safety_wellbeing"": 56, ""financial_performance_growth"": 1020}","{""innovation"": 2.3411, ""customer_focus"": 3.0483, ""employees_culture"": 5.8283, ""diversity_inclusion"": 2.4874, ""sustainability_environment"": 5.2186, ""community_social_impact"": 0.8047, ""integrity_ethics_trust"": 4.7553, ""health_safety_wellbeing"": 1.3656, ""financial_performance_growth"": 24.8738}",135,134,0.0037,"downloaded on attempt 1. Clean text length: 410070. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.5556,0.6606,0.5019,0.5948,moderate_alignment,broad_misalignment,tone_gap,0.4052
CVX,Chevron,Energy,2017,https://www.chevron.com/who-we-are,20170801032726.0,https://www.chevron.com/about/culture,2815,True,innovation;employees_culture;diversity_inclusion;community_social_impact;integrity_ethics_trust;financial_performance_growth,"{""innovation"": 1, ""customer_focus"": 0, ""employees_culture"": 20, ""diversity_inclusion"": 5, ""sustainability_environment"": 0, ""community_social_impact"": 6, ""integrity_ethics_trust"": 2, ""health_safety_wellbeing"": 0, ""financial_performance_growth"": 1}",True,0.0180691791430046,prefix_seed_or_backup,about_company_page,45.0,False,4,1,0.6,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.018. Clean text length: 2815. URL score: 45. Page type: about_company_page. Themes: innovation, employees_culture, diversity_inclusion, community_social_impact, integrity_ethics_trust, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2017-04-11,0001193125-17-119801,https://www.sec.gov/Archives/edgar/data/93410/000119312517119801/d304635ddef14a.htm,348275,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 108, ""customer_focus"": 113, ""employees_culture"": 143, ""diversity_inclusion"": 88, ""sustainability_environment"": 170, ""community_social_impact"": 28, ""integrity_ethics_trust"": 190, ""health_safety_wellbeing"": 46, ""financial_performance_growth"": 905}","{""innovation"": 3.101, ""customer_focus"": 3.2446, ""employees_culture"": 4.106, ""diversity_inclusion"": 2.5267, ""sustainability_environment"": 4.8812, ""community_social_impact"": 0.804, ""integrity_ethics_trust"": 5.4555, ""health_safety_wellbeing"": 1.3208, ""financial_performance_growth"": 25.9852}",115,117,-0.0086,"downloaded on attempt 1. Clean text length: 348275. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.6667,0.2321,0.6957,0.4755,low_alignment,same_themes_different_emphasis,theme_emphasis_gap,0.5245
CVX,Chevron,Energy,2018,https://www.chevron.com/who-we-are,20180712034706.0,https://www.chevron.com/about,1059,True,innovation;employees_culture;community_social_impact;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 1, ""customer_focus"": 0, ""employees_culture"": 5, ""diversity_inclusion"": 0, ""sustainability_environment"": 0, ""community_social_impact"": 1, ""integrity_ethics_trust"": 0, ""health_safety_wellbeing"": 1, ""financial_performance_growth"": 3}",True,0.0232318017552916,exact_seed_or_backup_slash,about_company_page,33.0,False,3,0,1.0,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.023. Clean text length: 1059. URL score: 33. Page type: about_company_page. Themes: innovation, employees_culture, community_social_impact, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2018-04-10,0001193125-18-112804,https://www.sec.gov/Archives/edgar/data/93410/000119312518112804/d475585ddef14a.htm,357276,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 142, ""customer_focus"": 113, ""employees_culture"": 163, ""diversity_inclusion"": 87, ""sustainability_environment"": 187, ""community_social_impact"": 26, ""integrity_ethics_trust"": 209, ""health_safety_wellbeing"": 52, ""financial_performance_growth"": 900}","{""innovation"": 3.9745, ""customer_focus"": 3.1628, ""employees_culture"": 4.5623, ""diversity_inclusion"": 2.4351, ""sustainability_environment"": 5.234, ""community_social_impact"": 0.7277, ""integrity_ethics_trust"": 5.8498, ""health_safety_wellbeing"": 1.4555, ""financial_performance_growth"": 25.1906}",145,112,0.1284,"downloaded on attempt 1. Clean text length: 357276. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.5556,0.627,0.5642,0.589,moderate_alignment,broad_misalignment,theme_overlap_gap,0.41100000000000003
CVX,Chevron,Energy,2019,https://www.chevron.com/who-we-are,20190714085754.0,https://www.chevron.com/about,1066,True,innovation;employees_culture;community_social_impact;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 1, ""customer_focus"": 0, ""employees_culture"": 5, ""diversity_inclusion"": 0, ""sustainability_environment"": 0, ""community_social_impact"": 1, ""integrity_ethics_trust"": 0, ""health_safety_wellbeing"": 1, ""financial_performance_growth"": 3}",False,0.992,exact_seed_or_backup_slash,about_company_page,33.0,False,3,0,1.0,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=0.992. Clean text length: 1066. URL score: 33. Page type: about_company_page. Themes: innovation, employees_culture, community_social_impact, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2019-04-15,0001193125-19-106207,https://www.sec.gov/Archives/edgar/data/93410/000119312519106207/d581752ddef14a.htm,364926,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 156, ""customer_focus"": 111, ""employees_culture"": 183, ""diversity_inclusion"": 84, ""sustainability_environment"": 217, ""community_social_impact"": 31, ""integrity_ethics_trust"": 201, ""health_safety_wellbeing"": 58, ""financial_performance_growth"": 994}","{""innovation"": 4.2748, ""customer_focus"": 3.0417, ""employees_culture"": 5.0147, ""diversity_inclusion"": 2.3018, ""sustainability_environment"": 5.9464, ""community_social_impact"": 0.8495, ""integrity_ethics_trust"": 5.508, ""health_safety_wellbeing"": 1.5894, ""financial_performance_growth"": 27.2384}",150,145,0.0169,"downloaded on attempt 1. Clean text length: 364926. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.5556,0.633,0.5085,0.5834,moderate_alignment,broad_misalignment,tone_gap,0.41659999999999997
CVX,Chevron,Energy,2020,https://www.chevron.com/who-we-are,20200626003323.0,https://www.chevron.com/about,1319,True,innovation;employees_culture;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 1, ""customer_focus"": 0, ""employees_culture"": 4, ""diversity_inclusion"": 0, ""sustainability_environment"": 0, ""community_social_impact"": 1, ""integrity_ethics_trust"": 3, ""health_safety_wellbeing"": 1, ""financial_performance_growth"": 1}",True,0.0545073375262054,exact_seed_or_backup,about_company_page,33.0,False,3,3,0.0,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.055. Clean text length: 1319. URL score: 33. Page type: about_company_page. Themes: innovation, employees_culture, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2020-04-07,0001193125-20-100407,https://www.sec.gov/Archives/edgar/data/93410/000119312520100407/d838093ddef14a.htm,381016,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 132, ""customer_focus"": 111, ""employees_culture"": 178, ""diversity_inclusion"": 80, ""sustainability_environment"": 224, ""community_social_impact"": 51, ""integrity_ethics_trust"": 246, ""health_safety_wellbeing"": 98, ""financial_performance_growth"": 994}","{""innovation"": 3.4644, ""customer_focus"": 2.9133, ""employees_culture"": 4.6717, ""diversity_inclusion"": 2.0996, ""sustainability_environment"": 5.879, ""community_social_impact"": 1.3385, ""integrity_ethics_trust"": 6.4564, ""health_safety_wellbeing"": 2.5721, ""financial_performance_growth"": 26.0881}",177,177,0.0,"downloaded on attempt 1. Clean text length: 381016. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.6667,0.4661,1.0,0.6264,moderate_alignment,same_themes_different_emphasis,theme_emphasis_gap,0.37360000000000004
CVX,Chevron,Energy,2021,https://www.chevron.com/who-we-are,20210723164235.0,https://www.chevron.com/about,1339,True,innovation;employees_culture;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 1, ""customer_focus"": 0, ""employees_culture"": 4, ""diversity_inclusion"": 0, ""sustainability_environment"": 0, ""community_social_impact"": 1, ""integrity_ethics_trust"": 3, ""health_safety_wellbeing"": 1, ""financial_performance_growth"": 1}",False,0.9924755455229496,exact_seed_or_backup_slash,about_company_page,33.0,False,3,3,0.0,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=0.992. Clean text length: 1339. URL score: 33. Page type: about_company_page. Themes: innovation, employees_culture, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2021-04-08,0001193125-21-109793,https://www.sec.gov/Archives/edgar/data/93410/000119312521109793/d74377ddef14a.htm,391553,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 154, ""customer_focus"": 121, ""employees_culture"": 230, ""diversity_inclusion"": 106, ""sustainability_environment"": 378, ""community_social_impact"": 30, ""integrity_ethics_trust"": 244, ""health_safety_wellbeing"": 57, ""financial_performance_growth"": 983}","{""innovation"": 3.9331, ""customer_focus"": 3.0903, ""employees_culture"": 5.874, ""diversity_inclusion"": 2.7072, ""sustainability_environment"": 9.6539, ""community_social_impact"": 0.7662, ""integrity_ethics_trust"": 6.2316, ""health_safety_wellbeing"": 1.4557, ""financial_performance_growth"": 25.1052}",185,137,0.1491,"downloaded on attempt 1. Clean text length: 391553. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.6667,0.4729,0.9254,0.6183,moderate_alignment,same_themes_different_emphasis,theme_emphasis_gap,0.38170000000000004
CVX,Chevron,Energy,2022,https://www.chevron.com/who-we-are,20220628094514.0,https://www.chevron.com/about,1403,True,innovation;employees_culture;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 1, ""customer_focus"": 0, ""employees_culture"": 4, ""diversity_inclusion"": 0, ""sustainability_environment"": 0, ""community_social_impact"": 1, ""integrity_ethics_trust"": 3, ""health_safety_wellbeing"": 1, ""financial_performance_growth"": 1}",False,0.9328956965718452,exact_seed_or_backup,about_company_page,33.0,False,3,3,0.0,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=0.933. Clean text length: 1403. URL score: 33. Page type: about_company_page. Themes: innovation, employees_culture, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2022-04-07,0001193125-22-098301,https://www.sec.gov/Archives/edgar/data/93410/000119312522098301/d292137ddef14a.htm,513371,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 169, ""customer_focus"": 136, ""employees_culture"": 314, ""diversity_inclusion"": 168, ""sustainability_environment"": 428, ""community_social_impact"": 33, ""integrity_ethics_trust"": 257, ""health_safety_wellbeing"": 59, ""financial_performance_growth"": 1098}","{""innovation"": 3.292, ""customer_focus"": 2.6492, ""employees_culture"": 6.1164, ""diversity_inclusion"": 3.2725, ""sustainability_environment"": 8.3371, ""community_social_impact"": 0.6428, ""integrity_ethics_trust"": 5.0061, ""health_safety_wellbeing"": 1.1493, ""financial_performance_growth"": 21.388}",212,146,0.1844,"downloaded on attempt 1. Clean text length: 513371. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.6667,0.492,0.9078,0.6242,moderate_alignment,same_themes_different_emphasis,theme_emphasis_gap,0.3758
CVX,Chevron,Energy,2023,https://www.chevron.com/who-we-are,20231215134248.0,https://www.chevron.com/who-we-are/culture,8963,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 3, ""customer_focus"": 3, ""employees_culture"": 36, ""diversity_inclusion"": 6, ""sustainability_environment"": 1, ""community_social_impact"": 20, ""integrity_ethics_trust"": 1, ""health_safety_wellbeing"": 2, ""financial_performance_growth"": 3}",True,0.0210302913370634,prefix_seed_or_backup,about_company_page,45.0,False,7,2,0.5556,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.021. Clean text length: 8963. URL score: 45. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2023-04-12,0001193125-23-099292,https://www.sec.gov/Archives/edgar/data/93410/000119312523099292/d433226ddef14a.htm,464322,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 169, ""customer_focus"": 177, ""employees_culture"": 296, ""diversity_inclusion"": 200, ""sustainability_environment"": 526, ""community_social_impact"": 49, ""integrity_ethics_trust"": 293, ""health_safety_wellbeing"": 74, ""financial_performance_growth"": 1193}","{""innovation"": 3.6397, ""customer_focus"": 3.812, ""employees_culture"": 6.3749, ""diversity_inclusion"": 4.3074, ""sustainability_environment"": 11.3283, ""community_social_impact"": 1.0553, ""integrity_ethics_trust"": 6.3103, ""health_safety_wellbeing"": 1.5937, ""financial_performance_growth"": 25.6934}",228,179,0.1204,"downloaded on attempt 1. Clean text length: 464322. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,1.0,0.3115,0.7824,0.6575,moderate_alignment,same_themes_different_emphasis,theme_emphasis_gap,0.3425
CVX,Chevron,Energy,2024,https://www.chevron.com/who-we-are,20240702022434.0,https://www.chevron.com/who-we-are,1233,True,innovation;employees_culture;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 1, ""customer_focus"": 0, ""employees_culture"": 3, ""diversity_inclusion"": 0, ""sustainability_environment"": 0, ""community_social_impact"": 1, ""integrity_ethics_trust"": 3, ""health_safety_wellbeing"": 1, ""financial_performance_growth"": 1}",True,0.0096116123970184,exact_seed_or_backup,about_company_page,33.0,False,3,3,0.0,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.010. Clean text length: 1233. URL score: 33. Page type: about_company_page. Themes: innovation, employees_culture, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2024-04-10,0001193125-24-091327,https://www.sec.gov/Archives/edgar/data/93410/000119312524091327/d557504ddef14a.htm,439186,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 179, ""customer_focus"": 182, ""employees_culture"": 275, ""diversity_inclusion"": 151, ""sustainability_environment"": 427, ""community_social_impact"": 32, ""integrity_ethics_trust"": 293, ""health_safety_wellbeing"": 73, ""financial_performance_growth"": 1161}","{""innovation"": 4.0757, ""customer_focus"": 4.144, ""employees_culture"": 6.2616, ""diversity_inclusion"": 3.4382, ""sustainability_environment"": 9.7225, ""community_social_impact"": 0.7286, ""integrity_ethics_trust"": 6.6714, ""health_safety_wellbeing"": 1.6622, ""financial_performance_growth"": 26.4353}",190,171,0.0526,"downloaded on attempt 1. Clean text length: 439186. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.6667,0.5024,0.9737,0.6388,moderate_alignment,high_alignment,theme_emphasis_gap,0.36119999999999997
COP,ConocoPhillips,Energy,2016,https://www.conocophillips.com/about-us/,,,0,False,,{},,,,,,True,0,0,0.0,No candidate URL passed filters. exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup no captures | exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup no captures,DEF 14A proxy statement,SEC EDGAR,2016-03-28,0001047469-16-011624,https://www.sec.gov/Archives/edgar/data/1163165/000104746916011624/a2227560zdef14a.htm,416600,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 32, ""customer_focus"": 144, ""employees_culture"": 254, ""diversity_inclusion"": 80, ""sustainability_environment"": 90, ""community_social_impact"": 18, ""integrity_ethics_trust"": 137, ""health_safety_wellbeing"": 51, ""financial_performance_growth"": 1329}","{""innovation"": 0.7681, ""customer_focus"": 3.4566, ""employees_culture"": 6.097, ""diversity_inclusion"": 1.9203, ""sustainability_environment"": 2.1603, ""community_social_impact"": 0.4321, ""integrity_ethics_trust"": 3.2885, ""health_safety_wellbeing"": 1.2242, ""financial_performance_growth"": 31.9011}",134,85,0.2237,"downloaded on attempt 1. Clean text length: 416600. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",False,0.0,,0.8881,,insufficient_data,insufficient_data,insufficient_data,
COP,ConocoPhillips,Energy,2017,https://www.conocophillips.com/about-us/,20171204053026.0,http://www.conocophillips.com:80/about-us/spirit-values/,3423,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 3, ""customer_focus"": 1, ""employees_culture"": 6, ""diversity_inclusion"": 1, ""sustainability_environment"": 5, ""community_social_impact"": 5, ""integrity_ethics_trust"": 4, ""health_safety_wellbeing"": 5, ""financial_performance_growth"": 2}",,,prefix_seed_or_backup,mission_values_page,98.0,False,8,0,1.0,"Selected usable candidate. Tried 1 candidate(s). downloaded No reliable prior-year comparison. Clean text length: 3423. URL score: 98. Page type: mission_values_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2017-04-03,0001047469-17-002284,https://www.sec.gov/Archives/edgar/data/1163165/000104746917002284/a2230814zdef14a.htm,441594,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 30, ""customer_focus"": 159, ""employees_culture"": 275, ""diversity_inclusion"": 92, ""sustainability_environment"": 121, ""community_social_impact"": 14, ""integrity_ethics_trust"": 138, ""health_safety_wellbeing"": 59, ""financial_performance_growth"": 1422}","{""innovation"": 0.6794, ""customer_focus"": 3.6006, ""employees_culture"": 6.2274, ""diversity_inclusion"": 2.0834, ""sustainability_environment"": 2.7401, ""community_social_impact"": 0.317, ""integrity_ethics_trust"": 3.125, ""health_safety_wellbeing"": 1.3361, ""financial_performance_growth"": 32.2015}",153,85,0.2857,"downloaded on attempt 1. Clean text length: 441594. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,1.0,0.3622,0.6429,0.6594,moderate_alignment,same_themes_different_emphasis,theme_emphasis_gap,0.3406
COP,ConocoPhillips,Energy,2018,https://www.conocophillips.com/about-us/,20180705034128.0,http://www.conocophillips.com:80/about-us/,2662,True,innovation;employees_culture;sustainability_environment;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 5, ""customer_focus"": 0, ""employees_culture"": 1, ""diversity_inclusion"": 0, ""sustainability_environment"": 2, ""community_social_impact"": 0, ""integrity_ethics_trust"": 0, ""health_safety_wellbeing"": 2, ""financial_performance_growth"": 2}",True,0.1291700903861955,exact_seed_or_backup,about_company_page,73.0,False,6,0,1.0,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.129. Clean text length: 2662. URL score: 73. Page type: about_company_page. Themes: innovation, employees_culture, sustainability_environment, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2018-04-02,0001206774-18-001045,https://www.sec.gov/Archives/edgar/data/1163165/000120677418001045/conoco3364391-def14a.htm,401386,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 44, ""customer_focus"": 151, ""employees_culture"": 266, ""diversity_inclusion"": 100, ""sustainability_environment"": 100, ""community_social_impact"": 8, ""integrity_ethics_trust"": 153, ""health_safety_wellbeing"": 57, ""financial_performance_growth"": 1472}","{""innovation"": 1.0962, ""customer_focus"": 3.762, ""employees_culture"": 6.627, ""diversity_inclusion"": 2.4914, ""sustainability_environment"": 2.4914, ""community_social_impact"": 0.1993, ""integrity_ethics_trust"": 3.8118, ""health_safety_wellbeing"": 1.4201, ""financial_performance_growth"": 36.6729}",177,93,0.3111,"downloaded on attempt 1. Clean text length: 401386. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.5556,0.3997,0.6555,0.5004,moderate_alignment,broad_misalignment,theme_emphasis_gap,0.49960000000000004
COP,ConocoPhillips,Energy,2019,https://www.conocophillips.com/about-us/,20190719230836.0,http://www.conocophillips.com/about-us/,2528,True,innovation;employees_culture;sustainability_environment;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 3, ""customer_focus"": 0, ""employees_culture"": 1, ""diversity_inclusion"": 0, ""sustainability_environment"": 3, ""community_social_impact"": 0, ""integrity_ethics_trust"": 0, ""health_safety_wellbeing"": 3, ""financial_performance_growth"": 2}",True,0.4789980732177264,exact_seed_or_backup,about_company_page,73.0,False,6,1,0.7143,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.479. Clean text length: 2528. URL score: 73. Page type: about_company_page. Themes: innovation, employees_culture, sustainability_environment, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2019-04-01,0001206774-19-001161,https://www.sec.gov/Archives/edgar/data/1163165/000120677419001161/cop3493381-def14a.htm,432410,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 52, ""customer_focus"": 160, ""employees_culture"": 371, ""diversity_inclusion"": 136, ""sustainability_environment"": 116, ""community_social_impact"": 9, ""integrity_ethics_trust"": 199, ""health_safety_wellbeing"": 71, ""financial_performance_growth"": 1384}","{""innovation"": 1.2026, ""customer_focus"": 3.7002, ""employees_culture"": 8.5798, ""diversity_inclusion"": 3.1452, ""sustainability_environment"": 2.6826, ""community_social_impact"": 0.2081, ""integrity_ethics_trust"": 4.6021, ""health_safety_wellbeing"": 1.642, ""financial_performance_growth"": 32.0067}",233,109,0.3626,"downloaded on attempt 1. Clean text length: 432410. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.5556,0.464,0.8241,0.5546,moderate_alignment,different_themes_similar_tone,theme_emphasis_gap,0.4454
